name,ilce_adi,LST_C,NDVI_L8,NDBI_L8
Alaniçi Mahallesi,Menemen,32.07450504016667,0.2012666495209617,-0.0442782402900512
Alanköy Mahallesi,Bayindir,31.19088506066205,0.2498078904503522,-0.0804556066588146
Alankıyı Mahallesi,Bayindir,25.80199660332081,0.2791810512462574,-0.1363119633176167
Alaybey Mahallesi,Konak,35.81672589303898,0.0676562006015812,0.0322745129555635
Alaylı Mahallesi,Tire,29.410337321198668,0.2672097888590305,-0.1266399852221708
Alaçatı Mahallesi,Cesme,34.2562347442347,0.1448352034399063,0.0207900047215768
Alaşarlı Mahallesi,Beydag,35.73117721066314,0.2414683342021242,-0.0671048008868948
Alhatlı Mahallesi,Bergama,31.976922872127165,0.2282404001115092,-0.0677011829850753
Alhatlı Mahallesi,Bergama,31.976922872127165,0.2282404001115092,-0.0677011829850753
Ali Fuat Cebesoy Mahallesi,Konak,35.85977929855808,0.0883290541839198,0.0067450090884416
Ali Fuat Erden Mahallesi,Konak,34.71880586723326,0.1301487755405055,-0.0140935529397213
Ali Reis Mahallesi,Konak,34.782283840108605,0.0887007867933203,0.0245030395416336
Aliağa Organize Sanayi Bölgesi,Aliaga,36.21968929910953,0.0959677812732099,0.0116679093950554
Alibeyli Mahallesi,Bergama,38.14730924012414,0.1847315169957071,0.0048735856835292
Alpaslan Mahallesi,Konak,35.902437328184966,0.080089265171484,0.0234518935836531
Alpkent Mahallesi,Torbali,35.0285925595906,0.1090596786338569,0.0091628061639551
Alsancak Mahallesi,Konak,35.29978737148124,0.0621949882525755,0.025682701818122
Altay Mahallesi,Konak,34.51669056343914,0.1215734392198359,-0.0097687430347305
Altıevler Mahallesi,Narlidere,33.34787442596526,0.1854813068635788,-0.0567437659024514
Altınkum Mahallesi,Cesme,32.49812257789972,0.1541671827177261,0.0033849466100838
Altınoluk Mahallesi,Kiraz,27.8385797544846,0.2628184606133876,-0.0834477432497578
Altınordu Mahallesi,Konak,34.20058462949646,0.0921139144881664,0.0297715141431366
Altıntaş Mahallesi,Konak,35.68553900593992,0.0487266534488814,0.03988380424735
Altıntaş Mahallesi,Konak,33.545164262289155,0.1590791057056269,-0.0110709883260514
Altıntepe Mahallesi,Menderes,36.11324712509132,0.1880278888237034,-0.039820606759335
Altınyunus Mahallesi,Cesme,29.367679840113706,0.1617219802018199,-0.047021358006866
Anadolu Mahallesi,Konak,35.92697187655174,0.0709465805106142,0.0321066804737749
Anafartalar Mahallesi,Odemis,38.28089707002328,0.118650603304032,0.0138072314962042
Anbarseki Mahallesi,Karaburun,29.01164520798194,0.2581477187042596,-0.1057825769296799
Ansızca Mahallesi,Kemalpasa,32.89945781335743,0.2161334842278896,-0.0724713158966574
Arap Hasan Mahallesi,Konak,36.19298333418737,0.0666549577477479,0.0366279609024517
Ardıç Mahallesi,Cesme,29.921811921640263,0.1944702272187678,-0.0494133237484538
Arkacılar Mahallesi,Kiraz,38.0585480781718,0.2263680710096768,-0.0269700922107663
Armağanlar Mahallesi,Bergama,35.83020020370795,0.2073952175230691,-0.0414906982667776
Armutlu Mahallesi,Tire,30.206682245822392,0.2566816530452505,-0.0787761089402815
Arpadere Mahallesi,Kinik,34.676165707461216,0.2082880470275992,-0.0257863209143852
Arpaseki Mahallesi,Kinik,34.61850599828059,0.1809513865972428,-0.0151488695816149
Arslanlar Mahallesi,Torbali,36.46258804181824,0.2175208664380636,-0.0687488636040914
Artıcak Mahallesi,Odemis,25.975731480305274,0.252189608234499,-0.1110498393680836
Arıkbaşı Mahallesi,Bayindir,38.12195764897684,0.2203189890148434,-0.0685298359849876
Ata Mahallesi,Gaziemir,37.599907924526654,0.1663717529728991,-0.0060039049551819
Atakent Mahallesi,Konak,33.65645967912119,0.1574494499079741,-0.0471818875328911
Ataköy Mahallesi,Menderes,29.41252026228317,0.2434576340603633,-0.100130562576635
Atalan Mahallesi,Torbali,33.956810601518214,0.243784375294493,-0.089636263746327
Atamer Mahallesi,Bornova,34.0839867771357,0.1080969445738111,-0.0114990862098895
Atatürk Mahallesi,Aliaga,35.5347885837015,0.1121173025076182,-0.0163543532893671
Atatürk Mahallesi,Aliaga,39.02580808005492,0.122383042186917,0.0068985471477413
Atatürk Mahallesi,Aliaga,39.030273965029565,0.1155536045664574,-0.0021168646304537
Atatürk Mahallesi,Aliaga,34.41823779063053,0.134914194947399,-0.0243474849449475
Atatürk Mahallesi,Aliaga,29.71862768716664,0.1611291449105057,-0.0360534846371978
Atatürk Mahallesi,Aliaga,34.70401858925948,0.0764031828845956,0.018485961755591
Atatürk Mahallesi,Aliaga,33.36655169159894,0.1980493694177897,-0.0611262044800278
Atatürk Mahallesi,Aliaga,32.16661453126413,0.1710052016494031,-0.0288075822864723
Atatürk Mahallesi,Aliaga,35.93623888417828,0.1493099474439739,-0.0340640653409155
Atatürk Mahallesi,Aliaga,35.04178119363626,0.1719664598687291,-0.018893456809681
Atatürk Mahallesi,Aliaga,37.182678547807015,0.1437689088302696,-0.0083843515617235
Atatürk Mahallesi,Aliaga,37.5064739742085,0.1242402244681858,-0.0020725920589919
Atatürk Mahallesi,Aliaga,37.30918525209935,0.1454720636415479,-0.0147587472235882
Atatürk Mahallesi,Aliaga,31.29805176988384,0.2246655487199897,-0.0845159532270118
Atatürk Mahallesi,Aliaga,36.38710603875116,0.2053183603770324,-0.052393818324733
Atatürk Mahallesi,Aliaga,27.79478542526747,0.2700888345110933,-0.1220038159188697
Atatürk Mahallesi,Aliaga,34.58442678291392,0.2210462724626925,-0.0567073907519765
Atatürk Mahallesi,Aliaga,31.566917140318004,0.2163926664354308,-0.0630723565172182
Atatürk Mahallesi,Aliaga,38.53639962507396,0.1858840114753945,-0.0404767861543138
Atatürk Organize Sanayi Bölgesi,Cigli,39.372651464523074,0.0656855143132735,0.0160634919800442
Atatürk Plastik Organize Sanayi Bölgesi,Menemen,37.063301322593226,0.0919935143621528,0.0124309113958583
Ataşehir Mahallesi,Cigli,37.046083048664144,0.1033056105322496,-0.0103147165567408
Atilla Mahallesi,Konak,35.43705002753054,0.0583637632333561,0.0423233656676453
Atmaca Mahallesi,Bergama,38.32021725361079,0.131887287010656,0.0182097672754517
Atçılar Mahallesi,Aliaga,37.66551804635986,0.1927521757031196,-0.0065234399917603
Atıfbey Mahallesi,Gaziemir,35.0207730645851,0.1030205336003793,0.0076799721051947
Avunduk Mahallesi,Bergama,34.404590567994944,0.2112097332727139,-0.0328345415118233
Avunduruk Mahallesi,Bergama,31.89280325882023,0.2330120710279791,-0.0669121742716918
Avunduruk Mahallesi,Bergama,35.58874353961635,0.2182791819459222,-0.0306096449131365
Ayaklıkırı Mahallesi,Tire,33.554730233601305,0.2165205118976093,-0.0446475083300144
Ayaskent Mahallesi,Bergama,34.86728941956296,0.1861062398854482,-0.0206914678367247
Aydoğdu Mahallesi,Bornova,33.96327083838507,0.1578267261430423,-0.0337491354608362
Aydoğdu Mahallesi,Bornova,36.86688771146449,0.2303392045345669,-0.0408279476848279
Aydın Mahallesi,Konak,35.66544032752435,0.0881752799014935,0.0013675956034086
Aydınlıkevler Mahallesi,Konak,36.47401724362965,0.132202854063973,-0.0118068287567062
Ayrancılar Mahallesi,Torbali,37.39628180262604,0.1614632958973458,-0.019551020776921
Ayvacık Mahallesi,Menemen,36.55074132264927,0.1881035058062147,-0.0466742758843916
Ayvatlar Mahallesi,Bergama,31.763001325764808,0.2526185698300388,-0.1065155795987118
Ayvatlar Mahallesi,Bergama,31.763001325764808,0.2526185698300388,-0.1065155795987118
Aziziye Mahallesi,Konak,35.17866600500744,0.0789498123068557,0.0175286679694381
Aziziye Mahallesi,Konak,35.33081223779582,0.1984428387512447,-0.0503638924395631
Aziziye Mahallesi,Konak,39.33503585922071,0.1807797958212824,0.0122638531729132
Aşağı Mahalle,Kinik,38.58094193974238,0.1318581807049317,0.0202840857917974
Aşağı Yenmiş Mahallesi,Kemalpasa,38.85357332913957,0.1417944981533842,0.00019468797497951303
Aşağıbey Mahallesi,Bergama,31.223001049760907,0.2500929041753827,-0.1100075957561947
Aşağıbey Mahallesi,Bergama,31.223001049760907,0.2500929041753827,-0.1100075957561947
Aşağıcuma Mahallesi,Bergama,36.622977217106666,0.2251858969772627,-0.0485410777289856
Aşağıcuma Mahallesi,Bergama,36.622977217106666,0.2251858969772627,-0.0485410777289856
Aşağıkırıklar Mahallesi,Bergama,35.46458136866524,0.1548047555743051,-0.0092782677248391
Aşağıkızılca Mahallesi,Kemalpasa,32.55222410120252,0.2435021249092603,-0.0971963575705404
Aşağıılgındere Mahallesi,Bergama,33.84950768814314,0.2197025170098272,-0.0570643635416978
Aşağışakran Mahallesi,Aliaga,35.12072237853369,0.1829963718561554,-0.02333409568712
Aşık Veysel Mahallesi,Konak,37.73399438106667,0.0539893979171963,0.0194573329511159
B.Hayrettin Paşa Mahallesi,Aliaga,34.4736970830806,0.1470654179248182,-0.0091897609476975
Bademalan Mahallesi,Bergama,34.524314726273,0.2181678171255553,-0.0571782127623325
Bademler Mahallesi,Guzelbahce,32.61461103455618,0.195957922161073,-0.0420377159712084
Bademli Mahallesi,Dikili,33.55016864141291,0.1947543440913648,-0.0525168553293582
Bademli Mahallesi,Dikili,30.36029134923284,0.2543973782683489,-0.0858299369362125
Bahar Mahallesi,Konak,36.41569494310208,0.0751105945634482,0.0138137180807221
Bahariye Mahallesi,Konak,35.781302968459926,0.0876818022337637,0.0249340544344542
Bahariye Mahallesi,Konak,26.27115917290033,0.2512666757255545,-0.1032143284997025
Bahriye Üçok Mahallesi,Konak,35.1742501288689,0.0957218100495874,0.0192255141447522
Bahriye Üçok Mahallesi,Konak,36.56061438058084,0.1174360316890056,0.0034274322924656
Bahçearası Mahallesi,Kiraz,29.57107383270372,0.2379199425331212,-0.0512106275479649
Bahçedere Mahallesi,Aliaga,41.26113081721618,0.1266723917971103,0.0319969144543906
Bahçelerarası Mahallesi,Balcova,34.507207279041914,0.1843520945488423,-0.0537228708709277
Bahçeli Mahallesi,Dikili,35.568864419831705,0.1945775369763301,-0.0280082134095164
Bahçelievler Mahallesi,Konak,36.13403776869918,0.1032953773932291,0.0074502282502435
Bahçelievler Mahallesi,Konak,36.704050417203845,0.0739333985547614,0.0209318233133104
Bahçelievler Mahallesi,Konak,37.41091964005999,0.1528287854898142,-0.0012056636427327
Bahçelievler Mahallesi,Konak,36.94011307088153,0.1798043705859384,-0.0233460858831841
Bakırköy Mahallesi,Beydag,32.64693740266436,0.2130056720976222,-0.0520952032918395
Balaban Mahallesi,Bergama,35.14490213140222,0.2173776678994375,-0.0290522862006556
Balaban Mahallesi,Bergama,36.24257034914633,0.1884265772657878,-0.0263072183057193
Balabanlı Mahallesi,Odemis,35.13325083607343,0.2598569999487579,-0.0787904015114145
Balatçık Mahallesi,Cigli,40.19003237361638,0.1151388978705742,-0.0073612306434724
Balcılar Mahallesi,Bayindir,26.205993394053987,0.2754918766577227,-0.1317027239284903
Ballıkuyu Mahallesi,Konak,37.10216766947796,0.0821495675590775,0.0244469870549312
Balıklıova Mahallesi,Karaburun,32.8301214518925,0.2115231955547492,-0.0371677691506116
Barbaros Mahallesi,Bornova,35.847365685061,0.0792092689806754,0.0061504379371539
Barbaros Mahallesi,Bornova,34.71531855553729,0.0689846716896289,0.031727122721656
Barbaros Mahallesi,Bornova,38.24580264613709,0.1195786820125645,0.0299032800160374
Barbaros Mahallesi,Bornova,39.041452443027474,0.1595298901333937,-0.0054556597439905
Barbaros Mahallesi,Bornova,33.92144275178328,0.2220862001052877,-0.0531221813959592
Barutçu Mahallesi,Selcuk,31.513986497785048,0.2379857219845252,-0.0817684345625022
Barış Mahallesi,Konak,36.64003039327029,0.0761994430435595,0.0304548639471371
Barış Mahallesi,Konak,36.91232413852431,0.073155377150818,0.0230009454307262
Basın Sitesi Mahallesi,Konak,35.610262329707346,0.0893969863906519,0.0120499777849923
Bayraklı Mahallesi,Konak,34.02272895769421,0.0982063024617906,-0.00530108970206
Bayramcılar Mahallesi,Bergama,35.77170919160936,0.218793746726942,-0.021359244096726
Bayramlı Mahallesi,Kemalpasa,27.16609238329808,0.2717530829367549,-0.1224446462416551
Bayırlı Mahallesi,Odemis,26.34461508278117,0.2984266118139739,-0.1217652386038406
Bağalan Mahallesi,Kinik,35.287989474861696,0.2147728506793519,-0.0516085452468135
Bağcılar Mahallesi,Menemen,35.79201990021941,0.1885953356220208,-0.0347554947161283
Bağyurdu 29 Ekim Mahallesi,Kemalpasa,25.97516611835787,0.2981269585084366,-0.1458344397432214
Bağyurdu Organize Sanayi Bölgesi,Kemalpasa,40.48639732966133,0.1137846268812905,3.094468241880562e-05
Başaran Mahallesi,Kiraz,31.133173329034005,0.2482779178913619,-0.0376879207804949
Başköy Mahallesi,Tire,31.008424868978334,0.2317275555156695,-0.0645145803263371
Bebekler Mahallesi,Odemis,28.01099089934328,0.2800344496379855,-0.1333513276754799
Bekirler Mahallesi,Bergama,32.12348565074417,0.2358522039765385,-0.0695571904474733
Belen Mahallesi,Menemen,36.77137934482195,0.2078209855455114,-0.0367269614485187
Belenbaşı Mahallesi,Buca,34.22962185034556,0.2213347821518924,-0.0692005721193912
Belevi Mahallesi,Selcuk,33.31318005903639,0.2276368628213416,-0.0794382897293477
Bengiler Mahallesi,Menderes,31.73632664860657,0.2521376493526861,-0.0992479899590303
Bengisu Mahallesi,Odemis,38.14994680610066,0.1185313671082791,0.0320994910665123
Bergama Organize Sanayi Bölgesi,Bergama,38.08281313775629,0.0936822260919852,0.0363107591271365
Beyazevler Mahallesi,Buca,33.94060483015035,0.1711781244022174,-0.0507656993889461
Beyazıtlar Mahallesi,Odemis,36.5284883164652,0.2513516862913103,-0.0598272845571055
Beyköy Mahallesi,Beydag,28.06055103003576,0.2626866054509276,-0.0999284715045813
Beyler Mahallesi,Seferihisar,33.05819903619995,0.2083041304434941,-0.0565394562259359
Beşpınar Mahallesi,Kemalpasa,29.653454792015225,0.2113685980885639,-0.0620095401154075
Beşyol Mahallesi,Bornova,31.270690485138896,0.1973419961581926,-0.0511949443836568
Binbaşı Reşatbey Mahallesi,Konak,36.72749167766136,0.0945340402714961,0.0015588307841892
Birgi Mahallesi,Urla,34.538454473917945,0.211325528112339,-0.0428725668880414
Birgi Mahallesi,Urla,33.89892482497122,0.248287528801065,-0.0611747322932911
Birlik Mahallesi,Bornova,36.627484101713854,0.0666816464597153,0.0148959497297482
Bostanlı Mahallesi,Konak,33.93940166993165,0.1025201471968005,0.0012685545660566
Boyalık Mahallesi,Cesme,30.228009712020707,0.151444132953271,-0.0443967617402332
Boynuyoğun Mahallesi,Tire,33.15210072684548,0.2362388759989595,-0.0839893168087582
Bozalan Mahallesi,Menemen,32.290829708532165,0.2362699596563412,-0.0809608583421866
Bozcayaka Mahallesi,Odemis,37.880266492982365,0.2021898077465185,-0.0086086539122313
Bozdağ Mahallesi,Kiraz,25.70470782929284,0.2249458793398262,-0.0836230213510153
Bozkurt Mahallesi,Konak,34.527739733883266,0.0762584659502591,0.0368926814511456
Bozköy Mahallesi,Aliaga,35.11350949519512,0.1291255328304733,-0.0310323925023931
Bozköy Mahallesi,Aliaga,31.96699550586797,0.2294711311177449,-0.0799797556997691
Bozköy Mahallesi,Aliaga,32.69777732017574,0.2350824407344579,-0.0840414205528813
Bozköy Mahallesi,Aliaga,33.94187291007493,0.1911211801383285,-0.0384311050899128
Bozyaka Mahallesi,Konak,37.47593957133216,0.0517814635905141,0.0383674130096603
Bozyerler Mahallesi,Bergama,34.55036607187119,0.2249390771054161,-0.063346597055242
Boğaziçi Mahallesi,Konak,36.75656492093802,0.072637895420583,0.0304624994652462
Buca Koop Mahallesi,Buca,34.959730206971415,0.1132308150611099,-0.0078848284573196
Buca Organize Sanayi Bölgesi,Bornova,33.49994076068567,0.0994447707399866,0.0038303270549613
Bucak Mahallesi,Odemis,35.68118583387994,0.2127110900546801,-0.0260619214032442
Bulgurca Mahallesi,Menderes,39.29227907713928,0.1838089990140174,-0.0159906759883224
Buruncuk Mahallesi,Menemen,38.174215183357695,0.1966024648955584,-0.0308569186084392
Buruncuk Mahallesi,Menemen,38.25922858693864,0.2293463867983665,-0.0696578713393092
Bölcek Mahallesi,Bergama,34.73610323243115,0.1856408506681869,-0.0351328969662337
Bülbüldere Mahallesi,Tire,36.4882329783799,0.2139805324107925,-0.0250603139762423
Bülbüller Mahallesi,Odemis,33.79237617793044,0.2466277419863857,-0.0842079079700476
Büyükavulcuk Mahallesi,Odemis,39.06445802564019,0.2302217448731952,-0.0620915839384836
Büyükkale Mahallesi,Tire,30.37918969738141,0.2530317951168281,-0.1216918742575478
Büyükkemerdere Mahallesi,Tire,27.548092924702285,0.2689286750673265,-0.0989306371701063
Büyükkömürcü Mahallesi,Tire,29.723922899587755,0.2473620089463639,-0.0797610811689079
Büyükoba Mahallesi,Kinik,35.046725916605745,0.2056610940018434,-0.0437207926909355
Bıyıklar Mahallesi,Bayindir,39.536899768427126,0.1393874528922624,0.0220498600017158
Bıçakçı Mahallesi,Beydag,27.129768761936123,0.282523837704246,-0.1084262123186745
Cambazlı Mahallesi,Tire,25.287357879192687,0.2741493949002158,-0.1305651810691863
Camiatik Mahallesi,Urla,32.465902568630376,0.1961432742299136,-0.0422213993072692
Camii Mahallesi,Bayindir,39.71743064955298,0.1152657685721962,0.0530470034251363
Camiikebir Mahallesi,Menemen,35.86744124777089,0.2236165169667782,-0.0685812178977964
Camikebir Mahallesi,Seferihisar,32.35064189195125,0.2130975972607561,-0.0574773463830204
Celal Bayar Mahallesi,Cesme,31.378002953724376,0.171662857573055,-0.0236829181497296
Cengiz Topel Mahallesi,Konak,36.39629544784864,0.1377242869867281,-0.0167361041613631
Cengizhan Mahallesi,Konak,35.734300320779425,0.0965990894649925,0.0137578836632194
Cennetoğlu Mahallesi,Konak,37.626420654791474,0.0680157622901622,0.0262084838870349
Cennetçeşme Mahallesi,Balcova,36.58492599532636,0.1305322615246775,0.0053014972283924
Ceritler Mahallesi,Kiraz,35.01395490573539,0.2470481663136161,-0.0568320596970212
Cevaplı Mahallesi,Bergama,36.444951255219095,0.2004887922874241,-0.0342749611559858
Cevizalan Mahallesi,Kiraz,33.021599824119576,0.2367029798064143,-0.019303522066703
Cevizli Mahallesi,Kiraz,30.337513342464277,0.2319003099397326,-0.0450706220516223
Cumalı Mahallesi,Bergama,34.90932266308636,0.1836164174654486,-0.0335240170897955
Cumalı Mahallesi,Bergama,29.179949056112388,0.2556109912187522,-0.1138794429826405
Cumhuriyet Mahallesi,Cesme,32.52551479876056,0.1672199492568306,-0.0269631728815708
Cumhuriyet Mahallesi,Cesme,35.87374969911558,0.1586810424950943,-0.0163315471387528
Cumhuriyet Mahallesi,Cesme,36.84678455647396,0.1065081541912834,0.0041737071162673
Cumhuriyet Mahallesi,Cesme,34.01353280501613,0.1187826961496072,-0.0059443151120753
Cumhuriyet Mahallesi,Cesme,36.17093348962013,0.1835026344990115,-0.038721262281573
Cumhuriyet Mahallesi,Cesme,34.21130519944882,0.2429797419077135,-0.1162303313139725
Cumhuriyet Mahallesi,Cesme,33.057078605352736,0.2042717626728279,-0.0674822543297485
Cumhuriyet Mahallesi,Cesme,37.34975915939203,0.1272660910132182,0.003538843648071
Cumhuriyet Mahallesi,Cesme,34.112765843771285,0.2228351076985234,-0.0865215579179422
Cumhuriyet Mahallesi,Cesme,37.99127083449793,0.1241886543614899,1.791678118543529e-05
Cumhuriyet Mahallesi,Cesme,36.73819141326363,0.1825329514189193,-0.031245702232015
Cumhuriyet Mahallesi,Cesme,35.43249462008673,0.2272355382318377,-0.0520334687786845
Cumhuriyet Mahallesi,Cesme,34.83930301065078,0.237758659960322,-0.0710316254054553
Cumhuriyet Mahallesi,Cesme,32.518929176975384,0.2068796221632104,-0.0610214221271263
Cumhuriyet Mahallesi,Cesme,39.71601324976609,0.1048348631802287,0.0150774779664259
Cumhuriyet Mahallesi,Cesme,37.69702097935147,0.1919748017557026,-0.058576138499204
Cüneytbey Mahallesi,Menderes,38.46106630197453,0.1246097627966468,0.0039985608256844
Dallık Mahallesi,Tire,26.69538148088044,0.2751393229782206,-0.1202466295160511
Dalyan Mahallesi,Cesme,31.988255803941843,0.1534501788132888,-0.0174968344959216
Damlacık Mahallesi,Kemalpasa,31.78750804741584,0.2288427424183294,-0.0732282864213215
Dayıemir Mahallesi,Konak,36.50742422969699,0.0627870737427613,0.0506003585515499
Dağdere Mahallesi,Tire,31.41700768543106,0.2185896531535686,-0.0515189093103749
Dağkızılca Mahallesi,Buca,32.04541597374912,0.2387601326560048,-0.090704244871021
Dağteke Mahallesi,Bayindir,32.07451348144309,0.234152567373007,-0.1008157415163729
Dağıstan Mahallesi,Bergama,33.847736604439056,0.2201547229958466,-0.0594756201642131
Dedebaşı Mahallesi,Konak,36.192798389230575,0.0734925391703772,0.0286268427981989
Deliktaş Mahallesi,Dikili,37.68253475615472,0.1831083098094792,-0.0144599286618279
Demirci Mahallesi,Torbali,34.41994368839523,0.2186535779975559,-0.0550238904411591
Demircidere Mahallesi,Bergama,31.170124510694272,0.2428279549039767,-0.1120261121674243
Demircidere Mahallesi,Bergama,31.170124510694272,0.2428279549039767,-0.1120261121674243
Demircili Mahallesi,Urla,32.218074763430366,0.199806152954592,-0.0391495139794395
Demircili Mahallesi,Urla,38.67181384961973,0.2109292833238614,-0.0547036717378553
Demircilik Mahallesi,Bayindir,39.64802836828285,0.1957408967257692,-0.0287017697573839
Demirdere Mahallesi,Odemis,26.951886186344105,0.2285889810580417,-0.0690399459512716
Demirköprü Mahallesi,Konak,36.07010770256773,0.06494120220801,0.0265089012310213
Demirtaş Mahallesi,Dikili,38.27756079492253,0.1790142723461119,-0.0079869606675781
Denizköy Mahallesi,Dikili,35.45135092443478,0.2066709786672095,-0.044091909359445
Denizli Mahallesi,Urla,30.13462270648837,0.2099900264382821,-0.0789303785102071
Dere Mahallesi,Tire,27.294572245577022,0.2280430566539222,-0.0879435026599555
Derebaşı Mahallesi,Bayindir,38.6223098762349,0.2183490593761167,-0.0429868834688052
Dereköy Hacılar Mahallesi,Bergama,31.055800154136303,0.2415343738456314,-0.0704370751353166
Dereköy Mahallesi,Menderes,39.072086885610254,0.1962517966455128,-0.0222918645543222
Dereköy Mahallesi,Menderes,27.921075140323666,0.2544689780585605,-0.1147799794957652
Dereköy Mahallesi,Menderes,30.606324695625528,0.262346638453347,-0.1104422180755018
Dereköy Mahallesi,Menderes,34.91553556083951,0.223879143101437,-0.0355589089271968
Dereköy Mahallesi,Menderes,34.91553556083951,0.223879143101437,-0.0355589089271968
Dereli Mahallesi,Tire,29.415418818335567,0.2387743937726163,-0.0855426217459687
Dereuzunyer Mahallesi,Odemis,30.953764350963343,0.2073995137950171,-0.0825690868033655
Dernekli Mahallesi,Bayindir,30.957230087633764,0.2756242006985094,-0.1278814970066127
